id,vcm,gamma_T,thickness_calving_threshold,ocean_file,sia_e,ssa_n,pseudo_plastic_q,till_effective_fraction_overburden,phi_min,phi_max,z_min,z_max,climate,hydrology,frontal_melt,climate_file,runoff_file,salinity,fractures,sliding_law
65,0.7275953912654246,0.0001365263028885303,389.52174975505665,CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,2.1637378,3.3048997,0.86040163,0.0155402105,5.7216496,41.566624,-463.94888,164.79321,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
66,0.3016167890528045,0.00011134826249895624,236.6137845940216,CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,2.5631564,3.309304,0.6061559,0.01741374,6.47343,42.06421,-410.88098,148.56366,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
67,0.4668822667660687,0.00014733326637744463,308.62489305922776,IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,2.272028,3.3093932,0.7910567,0.01446717,5.6737123,43.039158,-376.51483,212.195,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
68,0.2694113552847281,0.00010251442711657719,201.1802634791142,CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,2.4013498,3.3311238,0.763344,0.016899604,8.821831,40.302624,-385.35022,134.6913,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
69,0.9548785863653421,0.00013842385550858974,198.39430197770272,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.8409233,3.3009872,0.60690767,0.023436867,6.9316044,42.518738,-444.38437,544.6419,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
70,0.5301043883198477,0.00013774696953699822,369.4358320849603,CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,3.0746498,3.3601072,0.69497603,0.019362276,8.856944,40.561058,-357.86215,132.13562,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
71,0.4106035336634517,0.00014060940584402395,211.95303966159793,ACCESS1-3_rcp85_ocean_1960-2100_v4.nc,2.693992,3.3036478,0.53884894,0.022368968,7.0089183,41.3014,-458.91235,347.02228,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
72,0.549100949638359,0.0001477215977501291,320.00319598584855,MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,2.8909423,3.374938,0.695671,0.02126092,7.2161646,42.34061,-434.43262,492.4678,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
73,0.9339526370115897,0.00014617709283699693,270.15769402646623,CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,2.6963623,3.2857172,0.76864606,0.01978671,5.831675,42.90773,-410.15756,115.17136,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
74,0.3155180321462286,0.00014330363392675157,265.8791608912753,CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,2.0812657,3.2984424,0.61292887,0.015674232,10.204782,42.478497,-467.91983,286.92874,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
75,0.2874269641509054,0.00011916424403824951,221.53103949268527,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.5358398,3.260085,0.81361556,0.015668193,7.143994,41.938015,-253.28447,211.18105,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
76,0.7783099494278591,0.0001442406829412193,287.0056458747722,HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,2.337343,3.3088486,0.85005045,0.016597658,6.369444,42.405617,-377.99536,226.78127,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
77,0.7407558114966599,0.0001116662513910791,260.4760370110186,UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,2.554368,3.295577,0.81912136,0.01760462,8.210229,44.669903,-216.00336,115.54451,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
78,0.5150937961187005,0.00011681103665693885,331.89474939273833,NorESM1-M_rcp85_ocean_1960-2100_v4.nc,2.7052026,3.1753187,0.72803235,0.018389108,8.256962,44.687706,-281.91083,170.13994,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
79,0.5737357183561067,0.0001486006893929284,243.36139445201448,CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,2.337432,3.344046,0.6514882,0.013966979,9.811052,42.795284,-451.40012,165.12373,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
80,0.6000177916645799,0.00012367890821092468,174.51680993383934,UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,2.3672345,3.2901733,0.70470285,0.014693135,10.560992,42.938572,-374.04892,206.58691,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
81,0.25472831467349877,0.00011084946639872573,245.20806840727533,CNRM-CM6_ssp585_ocean_1960-2100_v4.nc,2.9448817,3.309482,0.64732355,0.02534959,8.496127,43.510857,-330.63977,481.5503,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
82,0.6987592685038131,0.00014031118758611966,251.75616687275073,NorESM1-M_rcp85_ocean_1960-2100_v4.nc,2.1867416,3.2716432,0.6680253,0.017940726,7.014245,42.433887,-428.81934,323.0761,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
83,0.6161297421070144,0.00011349470531783083,194.71459390044268,MIROC-ESM-CHEM_rcp85_ocean_1960-2100_v4.nc,2.3699985,3.319727,0.8095655,0.021947326,5.6276927,42.775017,-373.5677,476.15585,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
84,0.8995986419215452,0.00012192506614411408,282.5326558453584,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.223286,3.307818,0.62237865,0.018019581,7.217108,40.693924,-483.2507,251.1972,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
85,0.6459699036970755,0.00011296686758306306,121.1075672690334,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.665267,3.3056376,0.7198351,0.01562328,6.8128185,42.82542,-436.60724,307.82047,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
86,0.5656066488669662,0.00012599104921587947,113.25040299523687,CNRM-CM6_ssp126_ocean_1960-2100_v4.nc,2.3934288,3.3621128,0.7893447,0.018772066,6.6792426,42.970207,-472.88464,408.80972,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
87,0.9317125112087197,0.00010389370755271054,109.79397923308741,HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,2.4974542,3.2703,0.7270533,0.024785293,9.028988,41.50714,-497.38528,693.67944,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
88,0.4038745796866182,0.00012473637502291143,335.07826694238435,MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,3.2203987,3.4090865,0.8946748,0.015025906,8.905404,44.591717,-340.56464,47.423264,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
89,0.876700096965499,0.0001234235363257464,214.14395052919662,MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,2.6858382,3.3281498,0.7396079,0.020938287,6.910214,43.757557,-465.15366,516.86053,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
90,0.6226439853963998,0.00011596064890719062,298.3175929258929,CSIRO-Mk3.6_rcp85_ocean_1960-2100_v4.nc,2.6933055,3.3332486,0.57345814,0.019366192,8.945915,43.097385,-400.6001,160.475,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
91,0.3042670305479115,0.00012898409733554602,341.8194274528969,MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,2.3486092,3.2887106,0.6075282,0.017360875,8.597698,42.770336,-441.96875,242.86139,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
92,0.7613386592298528,0.00010201350385169194,180.84770361076562,HadGEM2-ES_rcp85_ocean_1960-2100_v4.nc,2.5874186,3.307841,0.61895806,0.018170694,6.9724197,42.614975,-418.32913,222.03838,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
93,0.6779570607678225,0.00011728156818687742,354.3396870295933,MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,3.368672,3.347395,0.78631145,0.020346439,8.508035,44.203888,-252.27293,86.80473,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
94,0.47407349623613865,0.00013253600438221624,359.488496744865,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.4636042,3.29443,0.85685194,0.019658918,6.4454226,43.880104,-338.12387,422.71347,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
95,0.36344430294410524,0.00011473154072901034,328.8548543474604,UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,2.9821537,3.3235664,0.7886855,0.020908749,6.607952,42.38104,-485.90796,501.1003,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
96,0.42996438550651295,0.0001006829836959388,295.71622155782546,MIROC-ESM-CHEM_rcp26_ocean_1960-2100_v4.nc,2.6259463,3.3311455,0.8090329,0.017836766,5.420527,43.111126,-402.87418,185.84036,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
97,0.8414498216601008,0.00010560499320638001,135.03911551999664,IPSL-CM5-MR_rcp85_ocean_1960-2100_v4.nc,2.936432,3.3275256,0.904001,0.01419527,7.0083966,44.47631,-475.60632,299.65637,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
98,0.5078187233541329,0.0001144043008727438,167.94173754261587,CNRM-ESM2_ssp585_ocean_1960-2100_v4.nc,2.6870337,3.3402605,0.7401911,0.024128133,7.6395497,42.934547,-327.747,721.34155,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
99,0.35720726792363083,0.00011023038179699793,103.81887309365348,UKESM1-CM6_ssp585_ocean_1960-2100_v4.nc,2.786857,3.3317852,0.6817764,0.01875633,10.704812,41.711678,-219.26964,336.41006,surface_given,routing,discharge_routing,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,DMI-HIRHAM5_ERA_1980_2020_EPSG3413_4500M_MM.nc,34,false,pseudo_plastic
